aa_000,ag_002,ag_003,ag_004,ah_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,ay_008,az_005,az_007,ba_000,ba_002,ba_003,ba_004,ba_008,bb_000,bg_000,bh_000,bi_000,bj_000,bt_000,bu_000,bv_000,bx_000,by_000,cc_000,ce_000,ci_000,cj_000,ck_000,cn_000,cn_001,cn_002,cn_008,cn_009,cq_000,cs_002,cs_004,de_000,dg_000,dn_000,ds_000,dt_000,ee_000,ee_005
782,0,0,26462,20406,516,1176,50590,43882,9038,4016,0,28128,50680,0,17830,11702,5282,2202,0,60190,20406,524,2350,6588,782.28,60190,60190,60518,265.0,52098,734,36520.32,7150.08,7421.76,0,0,1926,0,0,60190,52,846,46,0,494,414,82,15998,930
60654,0,1088,252574,1654050,3800,6180,3409332,3113788,380200,236906,0,17334,1057074,2,846286,380228,286544,215016,6,3793882,1654050,35558,209808,168758,60653.78,3793882,3793882,3813318,17793.0,3617252,122480,3142049.28,0.0,469271.04,0,0,31776,7144,822,3793882,1542,120484,194,0,17870,83736,14212,499248,609308
3600,0,0,0,119848,0,0,260510,206320,93732,26314,0,0,0,0,0,0,0,0,0,354452,119848,3002,38508,53290,3599.69,354452,354452,206,0.0,274616,4,195117.12,0.0,72312.0,0,0,0,0,0,354452,0,0,0,0,2758,0,0,0,0
22,0,0,11596,4660,1254,2004,24164,14164,27152,2568,0,20982,21044,0,17464,864,280,52,36,52686,4660,526,19422,7586,21.66,52686,52686,50502,63.0,22546,984,4162.56,0.0,6732.48,0,0,9850,0,0,52686,88,3044,292,0,754,114,34,8242,10
86,0,644,2882,3756,546,9532,14670,11790,26454,1360,0,6218,8250,0,7254,448,244,36,0,41688,3756,182,23066,3336,86.05,41688,41688,42582,30.0,10028,582,3343.68,0.0,5680.32,0,584,1442,0,0,41688,40,168,52,0,200,58,48,6888,62
123292,0,2984,271682,3390938,5976,8606,6461046,5624124,1350296,716524,0,4391184,3258594,0,1566006,964386,643398,469420,670,7818652,3390938,98594,841110,506140,123293.0,7818652,7818652,7819886,46285.0,7158254,164222,6405017.28,25.92,748248.96,0,0,32968,6038,90,7818652,188726,225118,588,0,48104,174712,34968,814768,1142208
56,0,0,11678,10132,1408,4876,20574,9066,47200,5762,0,22130,24678,0,21366,800,300,174,0,69272,10132,576,33226,13826,56.83,69272,69272,68604,59.0,26966,1262,8781.12,0.0,17705.28,0,0,6594,0,0,69272,70,884,360,0,622,326,90,19254,116
39530,0,0,138076,1336520,2014,6518,2311262,1678028,775212,547858,0,44908,960780,0,1144610,226526,173392,138838,4254,3089264,1336520,55960,272080,498310,39529.82,3089264,3089264,3062310,19482.0,2958608,97176,2427608.64,0.0,528616.32,0,0,12108,6398,372,3089264,53024,209950,538,0,32464,111236,15714,557368,343494
38198,0,0,80826,1225484,404,610,2328706,2069770,560482,197574,0,700614,2407358,0,920808,253402,179156,132556,6330,2890190,1225484,37806,395028,164742,38198.14,2890190,2890190,2880700,16721.0,2545264,66014,2224224.0,0.0,317266.56,0,0,3992,1610,40,2890190,116616,243166,144,0,18588,110132,15932,338202,644184
36232,0,42722,1674124,654214,78752,117288,1773820,1685086,1013332,129152,0,1465958,1997048,0,637462,301306,179642,84034,31878,2866052,654214,18590,839414,173570,36231.16,2866052,2866052,2857308,10382.0,2047680,50484,1863525.12,0.0,181385.28,0,72,1059092,226,0,2866052,96112,30430,350,0,10308,45866,8172,194632,241084
38166,0,0,266,1117614,0,0,2365346,2118246,406692,198734,0,935666,2424950,0,734318,245196,187924,149784,22,2772576,1117614,29068,248198,157902,38165.57,2772576,2772576,2774022,16849.0,2529094,87670,2169801.6,0.0,356423.04,0,0,0,3496,52,2772576,24414,117846,340,0,17104,69390,12698,372512,310340
38036,0,0,1486,1032384,0,0,2409346,2206354,272134,172272,0,278824,1131806,0,722326,253508,199142,164008,1404,2682006,1032384,21906,146662,124826,38035.81,2682006,2682006,2692808,16194.0,2602380,77074,2309712.96,0.0,292710.72,0,0,0,2952,98,2682006,72710,93920,158,0,12426,48652,9832,306888,301004
46002,0,0,66240,1329250,744,1462,2400128,2006090,469096,356252,0,161976,391576,0,748026,216810,155314,119552,842,2870326,1329250,43886,236028,231934,46002.66,2870326,2870326,2874808,23400.0,2749798,106752,2501875.2,0.0,246413.76,0,0,1840,2422,154,2870326,57454,94406,158,0,21144,112674,21084,266876,287802
1574,0,0,88,44664,0,0,97216,87910,27070,6076,0,13260,71558,2,50486,10464,4144,1036,0,124306,44664,1298,19646,7392,1573.3,124306,124306,125370,342.0,99650,2170,84535.68,0.0,14985.6,0,0,0,10,0,124306,2394,5024,34,0,690,3122,564,16196,47482
395760,0,855854,7860934,0,0,0,0,0,0,0,12,11249846,20300796,0,4079732,4241940,2039734,1044410,3806,0,0,0,0,0,395759.29,0,0,23884380,125373.0,22526608,718358,19893183.36,0.0,2617709.76,0,190328,5301192,5974,46,0,954200,702782,4558,0,0,551526,143798,2779556,1888018
40448,0,0,9964,1653916,0,0,3084534,2556814,767018,458928,0,1728620,786836,0,1640486,214348,161354,135394,40,3852208,1653916,52950,259766,504418,40447.15,3852208,3852208,3836846,23209.0,3652698,110238,2570267.52,0.0,1079553.6,0,0,0,3386,122,3852208,34076,327702,98,0,26992,86932,17308,1120446,341552
1844,0,0,122,47680,0,0,103222,91874,17468,8408,0,13190,69194,0,52702,12138,5668,864,0,120704,47680,1388,8938,8482,1844.79,120704,120704,124672,421.0,112556,2728,100856.64,0.0,10544.64,0,0,0,0,0,120704,60,2428,44,0,660,2590,504,12528,61798
37840,0,0,834,1305388,0,0,2050998,1707316,440384,307826,0,110282,2224132,0,567090,221444,237368,240994,0,2491662,1305388,36780,180468,257878,37840.54,2491662,2491662,2492008,20464.0,2379880,76854,2034309.12,0.0,341603.52,0,0,0,2922,184,2491662,37902,98212,204,0,25446,61434,9680,358486,194694
30,0,0,102,5018,0,0,11924,7868,9216,1818,0,0,9356,0,11154,100,34,22,0,21154,5018,218,4108,5088,30.0,21154,21154,24578,20.0,12164,746,5410.56,0.0,6705.6,0,0,0,0,0,21154,30,688,38,0,180,254,56,7384,22
5218,0,0,532,212774,0,0,427788,357002,171546,52562,0,120648,255670,0,282294,32240,15302,9350,0,599544,212774,6782,102010,68034,5218.46,599544,599544,600876,1797.0,487428,17200,351354.24,0.0,135460.8,0,0,546,174,18,599544,738,43428,82,0,3544,13122,2712,142156,83510
16922,0,0,6184,961668,0,0,2400888,2177568,386876,143492,0,103596,941816,2,1598730,141570,111378,87324,0,2788658,961668,18592,213960,168212,16921.85,2788658,2788658,2757342,6915.0,2404424,46172,1005460.8,359361.6,1036109.76,0,0,0,41966,1232,2788658,31244,318502,536,0,13626,21940,4918,1413894,158626
1306,0,910,3066,36816,856,2144,75048,67172,36418,5288,0,41426,78970,0,23536,26464,4540,1446,0,112370,36816,784,28404,7792,1306.76,112370,112370,113154,264.0,80178,1306,61821.12,206.4,17113.92,0,848,2564,0,0,112370,54,4130,52,0,516,718,138,19386,11050
28934,0,0,2384,1023590,0,0,1664460,1320484,594152,273724,0,1198,320122,0,771840,231996,142246,96812,1374,2259076,1023590,39272,285882,305582,28934.94,2259076,2259076,2233916,11201.0,2050320,55942,1809432.96,0.0,237683.52,0,0,0,2834,124,2259076,7592,85672,138,0,23288,59278,12258,252288,225938
30734,0,0,1580,1173736,0,0,1752944,1382396,498004,324086,0,143748,119802,0,790596,133330,116924,116706,1180,2251326,1173736,43260,164096,331662,30733.91,2251326,2251326,2246328,17407.0,2168224,62586,1751606.4,0.0,414645.12,0,0,0,3820,240,2251326,34656,109616,200,0,27848,55816,9370,428376,162694
236696,87328,1676608,5800376,5687784,761310,1062802,11201724,10942926,2310800,724348,68,5182176,10809666,971042,4314914,1422976,736190,548000,145444,14276176,5687784,130150,1444522,836972,236696.07,14276176,14276176,14171222,68746.0,12955482,264714,11708778.24,0.0,1236639.36,32818,172386,1240106,158358,105278,14276176,597062,802578,2346,0,78368,280328,48504,1290828,1081886
56,0,0,4790,8548,0,0,22952,16354,53856,1590,0,19100,9036,0,22434,452,282,110,6,76900,8548,528,44244,7952,56.03,76900,76900,78976,65.0,26332,922,7302.72,8741.76,9159.36,0,0,2542,0,0,76900,174,2948,116,22938,736,270,60,19640,84
12,0,0,4,1384,0,0,10368,8880,4226,482,0,2454,1672,0,3076,268,92,110,0,14604,1384,96,3106,1108,11.82,14604,14604,10332,25.0,5320,166,1598.4,4.8,1579.2,0,0,0,0,0,14604,12,60,24,0,80,30,20,3826,40
24864,0,0,269806,999464,8716,13200,2177158,2014656,228054,113516,0,2174260,230384,0,1037242,284384,132266,80754,0,2415382,999464,26184,122266,104272,24863.82,2415382,2415382,2396488,6782.0,2247514,99416,1864756.8,0.0,374557.44,0,0,44124,11974,50,2415382,1868,84986,516,0,14958,0,0,403924,50862
4738,0,0,276,124756,0,0,274254,255642,30332,11314,0,1084,170218,0,147794,28146,8364,2204,0,304666,124756,2218,13582,16694,4738.88,304666,304666,307556,953.0,288702,5752,239745.6,0.0,47567.04,0,0,0,66,0,304666,196,4214,90,0,1226,6414,1250,50938,111302
42414,0,0,100276,1073270,1376,2450,2421014,2134864,360272,227938,0,881044,1818876,2,619048,264632,211738,205802,88,2783416,1073270,28898,202500,156734,42414.28,2783416,2783416,2784240,18078.0,2659560,83172,2424576.0,0.0,232860.48,0,0,5930,3164,82,2783416,27246,78746,156,0,16742,69760,13406,255718,406566
4,0,1530,40848,24266,4968,8978,59058,54462,27882,2294,10,45868,35964,5176,37076,5028,1862,764,20,92010,24266,744,16788,10892,3.47,92010,92010,89640,219.0,64812,1500,37074.24,9090.24,17498.88,0,0,17224,0,0,92010,748,4528,280,9178,766,1146,192,28494,2534
31684,0,0,0,1626010,1088,1714,3830816,3524160,428054,256086,2,0,0,0,0,0,0,0,0,4260432,1626010,47296,160270,267040,31683.57,4260432,4260432,202,0.0,0,188816,2626737.6,88521.6,1369044.48,0,0,0,0,0,4260432,0,0,1380,98492,19444,200880,27420,0,0
3506,0,30830,181222,103660,24880,38270,189068,187930,54954,12226,0,229266,223418,0,80058,81824,12192,2858,94,269062,103660,2656,20826,33706,3506.83,269062,269062,268458,1130.0,239080,4122,169455.36,7102.08,61296.0,0,26718,108092,0,0,269062,6824,22778,160,7566,2082,3010,568,70934,9118
81242,0,0,43692,2245732,1982,3106,4391872,3580110,1293796,728504,0,798922,873574,0,1632600,390482,291420,216666,2212,5688362,2245732,78532,838392,451564,81242.73,5688362,5688362,5679406,42981.0,5177590,171894,4541344.32,0.0,632486.4,0,0,12362,5574,230,5688362,227566,346868,624,0,45608,155988,26556,669974,508912
150214,7298,1063272,6317028,4518290,551664,865038,8914380,8067790,2344946,904526,0,4967308,10150812,0,2634994,1885136,1118508,513466,522,11816418,4518290,136314,767192,1572330,150214.98,11816418,11816418,11718006,50512.0,10890212,413236,8653636.8,0.0,2223423.36,0,213036,3890840,768,0,11816418,303632,615522,1488,0,80446,415526,57846,2341052,1788840
227954,21782,1866470,5011068,6076826,774812,1196466,10030220,9514424,2571324,962702,6,3229276,2315802,0,2661246,2267034,1291596,684800,267304,13378532,6076826,147762,1014568,1545364,227954.56,13378532,13378532,13352934,64798.0,12532588,209722,10754138.88,0.0,1766727.36,332,513652,4371984,3184,106,13378532,845568,866076,2248,0,96854,215480,29256,1825524,556160
39500,0,0,2710,1116568,0,0,2326284,1941334,577410,297624,0,41766,790374,0,886780,242320,168300,117566,2,2904588,1116568,31484,342166,231648,39500.16,2904588,2904588,2889320,17356.0,2590382,82824,2378146.56,0.0,209708.16,0,0,0,5350,324,2904588,27788,76664,226,0,20782,115966,16760,229176,477726
41686,0,0,486,1185468,0,0,2159160,1952622,337248,152816,0,513412,495456,0,800302,237110,173440,133194,0,2497086,1185468,28766,171422,164744,41685.56,2497086,2497086,2500022,15129.0,2359198,54356,2098005.12,0.0,259372.8,0,0,0,1786,0,2497086,58184,120416,156,0,14626,68294,11596,279198,263508
12,0,0,2216,2770,326,972,5760,2840,6082,1154,0,3114,556,0,6504,116,50,70,112,12198,2770,196,2666,3398,12.1,12198,12198,12784,25.0,7978,388,2283.84,0.0,4746.24,0,0,1988,0,0,12198,16,56,86,0,220,72,22,5974,30
2298,0,0,2,63082,4242,6806,173222,153654,64984,8690,0,218,32,0,218,0,0,0,0,242596,63082,1488,45488,18662,2298.51,242596,242596,8988,0.0,224,3388,117341.76,5369.28,49773.12,0,0,0,0,0,242596,2,32,122,7570,1466,2280,402,218,0
34994,0,0,20484,1410346,0,0,2458796,1861340,722866,534446,0,162012,812638,0,1024454,283718,186148,130626,642,3182312,1410346,53018,250522,469352,34993.97,3182312,3182312,3184626,20978.0,3039322,105496,2506339.2,27772.8,502534.08,0,0,0,9218,928,3182312,120320,253540,498,0,30490,73812,14030,553774,182230
16,0,0,1188,2534,0,0,8516,5068,13184,1374,0,7916,160,0,10268,180,142,218,10,21734,2534,204,7662,5428,15.68,21734,21734,25186,34.0,12140,402,3044.16,0.0,7794.24,0,0,1080,0,0,21734,22,364,24,0,286,10,18,9490,60
46656,0,0,120,1399354,0,0,2870534,2717454,253672,122246,0,562794,2813148,0,648350,521534,419868,238576,0,3124314,1399354,21300,165696,87316,46655.14,3124314,3124314,3113366,16279.0,2920440,100320,2695828.8,0.0,223112.64,0,0,0,2694,74,3124314,86468,58914,110,0,11502,68480,10336,235988,442426
48360,0,14944,647478,1573730,24750,47184,2918858,2427990,777084,434210,0,986188,1422880,0,1136034,343760,297104,202670,60432,3721480,1573730,50424,388528,380574,48359.48,3721480,3721480,3702518,21723.0,3428572,112426,2697419.52,0.0,727342.08,0,0,177950,1714,58,3721480,49056,217944,224,0,27760,83762,21236,766606,492426
44446,0,0,19546,1179374,0,0,2389800,2116896,345504,245794,0,389528,458270,2,747762,292750,233988,189398,0,2735590,1179374,33962,181662,162610,44446.68,2735590,2735590,2743190,19058.0,2654964,84970,2327121.6,0.0,326312.64,0,0,0,3676,128,2735590,143860,187712,268,0,15830,86536,23532,340954,309064
49142,0,1938,168826,1366508,4244,5694,2889910,2568970,694934,270102,0,1288202,867934,0,790814,417244,359312,298776,0,3589508,1366508,37032,537530,156266,49141.56,3589508,3589508,3591686,20079.0,3119984,93168,2814995.52,0.0,292125.12,0,0,30492,2956,182,3589508,88298,94744,270,0,19714,81800,18324,322750,632164
1828,0,0,92,48720,0,0,121546,112662,15322,6818,0,47124,112784,0,57996,13526,7560,3312,0,136878,48720,1168,8384,6854,1828.99,136878,136878,172154,796.0,146614,3200,100897.92,0.0,13049.28,0,0,0,12,0,136878,146,1918,48,0,554,1910,340,46912,63030
174,3278,6450,12896,16142,4982,8544,35056,32472,15984,3410,0,40806,22818,5378,34002,2792,1262,826,6,56094,16142,462,6674,9042,174.49,56094,56094,58366,95.0,44938,1504,14116.8,259.2,28957.44,3014,5618,9432,0,0,56094,74,7748,72,1114,606,568,104,31544,608
37096,0,0,326,1001400,0,0,1965190,1464450,580620,427300,0,131292,435584,0,798636,270566,190990,136774,0,2546406,1001400,34332,246778,327670,37095.54,2546406,2546406,2526108,15798.0,2410004,69890,2166089.28,3.84,241992.0,0,0,0,6952,496,2546406,70844,129988,128,0,24262,46314,7634,258846,340752
40034,0,0,28388,1422456,1234,2338,2592480,2048534,765812,451726,0,415012,774292,0,1273774,200142,158596,131548,21732,3360384,1422456,45434,379966,381554,40033.48,3360384,3360384,3335494,20938.0,3064392,116838,2570656.32,0.0,489508.8,0,0,1798,4338,258,3360384,3028,302222,90,0,27038,88530,13566,524578,271524
8044,0,0,462,213868,0,0,515426,476598,67076,24902,0,156978,395364,2,256874,50166,17502,1748,0,582718,213868,4804,33872,32426,8044.99,582718,582718,585936,1767.0,529240,15644,449295.36,0.0,79405.44,0,0,0,410,0,582718,2456,27056,96,0,2648,9982,2176,84364,238516
49006,0,0,54522,1323144,0,0,2959298,2690810,481270,225132,0,278448,851058,0,867690,311952,251640,222058,0,3441026,1323144,27552,344626,135836,49006.7,3441026,3441026,3449432,20529.0,3158104,102034,2835886.08,0.0,318642.24,0,0,252,5258,428,3441026,99228,90212,154,0,16022,59732,9294,340172,382884
1516,0,0,98,45658,0,0,99714,89114,45006,4990,0,0,98074,0,57440,6084,836,114,0,144762,45658,1098,34322,10320,1516.41,144762,144762,143302,272.0,103458,2522,86106.24,0.0,17213.76,0,0,0,30,0,144762,98,2768,26,0,742,2926,470,18384,22098
20,0,0,14,2146,0,0,6620,4868,3844,1054,0,4360,4998,0,7124,210,266,146,0,10470,2146,106,1846,1994,19.02,10470,10470,17230,37.0,9454,364,2628.48,0.0,2447.04,0,0,0,0,0,10470,10,584,72,0,68,88,36,6940,0
6,0,0,2050,678,650,1602,10672,9710,2882,340,0,4736,390,0,3734,90,38,24,42,14238,678,112,1020,1854,6.66,14238,14238,15346,22.0,4762,204,1517.76,0.0,2340.48,0,0,1858,0,0,14238,18,6,60,0,192,6,4,3430,0
30694,0,0,1456,988164,0,0,1837080,1491092,558450,288710,0,0,335574,0,758488,206116,147410,112614,250,2395992,988164,34432,293642,261968,30694.26,2395992,2395992,2384468,14536.0,2178512,56046,1896749.76,0.0,279399.36,0,0,0,3948,236,2395992,30556,114908,370,0,18662,58126,8090,295248,297290
59820,0,0,65480,1889742,0,0,3429514,2821390,734488,548756,0,351542,944278,0,972570,268002,195372,156520,20364,4164558,1889742,66324,369346,361780,59819.63,4164558,4164558,4162396,32248.0,4021002,158148,3527317.44,0.0,491306.88,0,0,496,4646,158,4164558,89566,148012,156,0,33460,155886,24172,521928,347048
44666,0,0,4030,1644692,0,0,2761056,2336458,552370,365154,0,101134,336956,0,1421966,317120,272330,259756,0,3314056,1644692,40712,188320,360748,44665.18,3314056,3314056,3301274,18183.0,3198734,93892,2718714.24,0.0,478051.2,0,0,0,6776,922,3314056,124314,197060,136,0,16542,107396,16318,496186,410712
39234,0,0,20664,1040296,372,802,2064426,1719838,538618,296116,0,217278,1154196,2,854694,220288,159206,118598,7732,2603770,1040296,36206,357118,180366,39233.78,2603770,2603770,2611100,16484.0,2377356,72020,2167935.36,0.0,207744.0,0,0,708,3032,124,2603770,70232,119598,254,0,19986,91786,18666,224662,316784
3154,0,0,86,82024,0,0,160568,151296,17832,6262,0,0,124092,0,72482,19568,6752,1108,0,178422,82024,1446,10954,6850,3154.73,178422,178422,182054,667.0,168130,2698,157516.8,0.0,10486.08,0,0,0,90,0,178422,896,3080,38,0,610,1738,364,11478,126616
51434,3064,755652,1479604,1242482,333156,468826,2571322,2599792,470076,187786,6,1498228,253696,627744,1448496,270246,184802,117186,36504,3375866,1242482,37612,156294,311614,51434.78,3375866,3375866,3328860,16489.0,3263596,79750,2729832.96,0.0,529231.68,58,62716,817858,408,10,3375866,188588,205412,700,0,26108,84826,12968,549756,241400
39914,0,0,3176,1090680,0,0,2457022,2182020,505190,220842,0,1202918,2659518,4,930036,363984,197820,125994,0,2962722,1090680,28848,325118,179174,39913.62,2962722,2962722,2970148,13095.0,2681876,80578,2500091.52,0.0,179108.16,0,0,0,798,14,2962722,13318,69856,106,0,18400,67038,8718,200190,261028
59560,0,0,19630,1904096,616,1304,3655160,3145630,805384,445238,0,314686,1237304,2,1602460,407682,415920,409564,0,4461786,1904096,64848,509512,292246,59559.96,4461786,4461786,4467360,23180.0,4129944,142002,3503463.36,0.0,623492.16,0,0,2372,6172,990,4461786,117130,237900,214,0,31710,169906,27386,661044,395024
28722,0,0,102774,1845338,0,0,3580350,2300096,1506256,857172,0,4,4053192,2,1821612,378626,281586,222366,6252,5091238,1845338,80730,620210,878988,28722.61,5091238,5091238,4959752,24082.0,4411654,203174,3626145.6,0.0,770434.56,0,0,0,30674,2614,5091238,167930,249430,1696,0,66574,94054,12682,823686,3958
6,0,0,520,1480,0,0,8050,6438,10344,424,0,4338,56,0,3850,64,198,78,42,18406,1480,118,9350,986,6.73,18406,18406,19992,20.0,4880,196,1118.4,32.64,2784.0,0,0,20,0,0,18406,12,528,70,0,94,46,12,3906,24
2638,0,0,234,83310,0,0,175204,152696,33072,15130,0,14502,188184,0,104868,16182,4924,724,0,208384,83310,2886,14478,18442,2637.17,208384,208384,208432,594.0,191068,6624,159528.0,0.0,31275.84,0,0,0,166,0,208384,4842,6818,112,0,1690,4328,968,34326,76572
330738,166888,2107174,8391748,9738226,638918,986712,14800340,11932160,5422446,3028914,4,14170026,18057250,0,3329446,2357526,1786202,1202196,957402,20865554,9738226,446944,2607704,2791530,330737.45,20865554,20865554,20852612,149498.0,19597290,396112,17066031.36,214566.72,2299828.8,19624,589074,3461602,4346,48,20865554,946130,3482254,2900,0,293234,565356,74804,2579800,2626674
4128,0,0,466,178458,0,0,413954,388542,128196,14734,0,22400,290688,0,140706,40234,18826,12454,0,542278,178458,3114,107408,20660,4127.02,542278,542278,546726,1488.0,353742,5634,310229.76,3167.04,38544.0,0,0,0,218,16,542278,7832,5514,26,0,1954,3394,568,45570,550
49084,0,0,266,1474830,0,0,2590792,2240428,504110,274568,0,366524,673606,0,1016286,287312,199044,147654,210,3095804,1474830,47590,262170,240102,49083.43,3095804,3095804,3104214,20681.0,2936820,95034,2646463.68,0.0,287933.76,0,0,0,6332,334,3095804,89962,155820,128,0,25410,78212,23548,313090,395354
16068,0,40868,997816,550748,65404,102376,1135272,932212,693630,188588,0,646562,470010,26842,784664,98568,56514,42090,11548,1895084,550748,20774,402276,287678,16068.55,1895084,1895084,1848468,5390.0,1448496,47990,1057125.12,0.0,387723.84,0,0,253300,4128,1250,1895084,62118,56418,400,0,14260,38338,6756,406178,363404
39994,0,0,5102,1359466,0,0,2889246,2576884,914496,254232,0,313736,3039090,0,1793912,311604,141340,89806,19848,3804042,1359466,36510,624368,288004,39993.95,3804042,3804042,3784178,13709.0,3151482,71606,2220101.76,380209.92,547839.36,0,0,0,91410,4212,3804042,391262,321394,326,0,19686,66022,10148,945680,540738
1958,0,0,19024,48150,0,0,105846,97404,12026,6126,0,17338,108514,0,32576,16592,7804,2714,0,117906,48150,1082,5616,6384,1957.36,117906,117906,123186,454.0,114488,1938,100060.8,0.0,11952.96,0,0,2204,0,0,117906,244,1574,26,0,526,1158,288,15136,69794
42274,0,0,7324,1424934,0,0,2745684,2338326,533908,309654,0,0,1127316,0,1265432,306020,215146,161514,22,3280716,1424934,39212,189510,342720,42273.08,3280716,3280716,3280562,16720.0,3131014,87856,2630572.8,0.0,497174.4,0,0,236,6344,292,3280716,70944,160590,202,0,20592,90036,12040,535064,362924
39654,0,0,148436,1483474,1038,2372,2990414,2612706,492006,285472,0,818296,1408134,0,1086832,274616,184844,133166,12456,3484378,1483474,35384,172702,316584,39654.0,3484378,3484378,3464646,19270.0,3331586,81584,2649572.16,0.0,678812.16,0,0,17374,2142,10,3484378,64540,200762,348,0,20006,78426,10738,711610,398316
18,0,0,6,2322,0,0,6344,2908,16528,808,0,6094,1912,0,4388,112,108,102,186,22896,2322,194,13992,2436,17.78,22896,22896,23376,28.0,6140,2,2655.36,0.0,2566.08,0,0,0,0,0,22896,20,516,0,0,210,0,0,3688,68
